score,id
0.00342947188158996,snp_242
0.00342685830520758,snp_562
0.00336866188100023,snp_550
0.00334906173478416,snp_495
0.00327447361368322,snp_144
0.0032472660597922,snp_890
0.00316065112752716,snp_23
0.00310239618726804,snp_118
0.00309630009839066,snp_139
0.00309520473122501,snp_430
0.00307791473141237,snp_355
0.00306418230144081,snp_70
0.00299408375463913,snp_238
0.00298011025580629,snp_474
0.00297114815401969,snp_544
0.00294708083323372,snp_18
0.00293210581447784,snp_876
0.00290846896830655,snp_575
0.00289782788034673,snp_592
0.0028873055945615,snp_694
0.00285627086474016,snp_747
0.00281514431524286,snp_952
0.00281385735324589,snp_920
0.00279843312322379,snp_711
0.00278971065743106,snp_824
0.00278964010556151,snp_708
0.00278228607218008,snp_447
0.00276695493359822,snp_540
0.00272643597231244,snp_206
0.00272559506611215,snp_897
0.00270639185294948,snp_315
0.00270354875426523,snp_202
0.0026991313134404,snp_92
0.00264367887597405,snp_249
0.00261179645522738,snp_239
0.00259473297058918,snp_386
0.0025837717639738,snp_455
0.0025723525471133,snp_907
0.00255549170760255,snp_245
0.00254068431576093,snp_860
0.00253204098973302,snp_268
0.00252852247823029,snp_667
0.00251960730379689,snp_748
0.00251914900682524,snp_43
0.00251470239384045,snp_68
0.00251043693263647,snp_483
0.00249349260214683,snp_336
0.00245024897363086,snp_411
0.00243704408378775,snp_543
0.00243498746351183,snp_894
0.00241706447495689,snp_71
0.00241250835907459,snp_836
0.00233157841612205,snp_539
0.00231362986053101,snp_521
0.00230788751026831,snp_460
0.00229365988462964,snp_445
0.00229059313644601,snp_859
0.00228733476130255,snp_453
0.00225781932518299,snp_604
0.00225023797981069,snp_669
0.00224788239703928,snp_492
0.00224506900721079,snp_236
0.00220709593690344,snp_617
0.00220511045729837,snp_479
0.00217300263307802,snp_114
0.00217278466107414,snp_666
0.00216648612014231,snp_714
0.00216543819333334,snp_895
0.00215474432882126,snp_866
0.00214286481643104,snp_487
0.00213947011988505,snp_558
0.00213622866360725,snp_153
0.00212855432941407,snp_66
0.00211634450172844,snp_214
0.00211331396299348,snp_186
0.0021064981039824,snp_407
0.00208292183920769,snp_470
0.00206333507665642,snp_699
0.00206214090165981,snp_301
0.00206068845812296,snp_251
0.00204756984200456,snp_359
0.0020432869219649,snp_340
0.00203734313166123,snp_706
0.00203210433050277,snp_480
0.00202700130163395,snp_210
0.00202301886314685,snp_391
0.00201987105663263,snp_322
0.00200559263499766,snp_101
0.00199808004964572,snp_549
0.00199377781349127,snp_143
0.00198347553372206,snp_963
0.00198278009234331,snp_606
0.00196245288196689,snp_588
0.00195098390254505,snp_586
0.0019496806926464,snp_267
0.00194875923962836,snp_573
0.00194084344365432,snp_261
0.00193486241307822,snp_225
0.00192576966092347,snp_772
0.00192482815496567,snp_670
0.00192431552130841,snp_331
0.0019208835402699,snp_174
0.00191608557896541,snp_490
0.00191488827777807,snp_668
0.00191454420299694,snp_58
0.00191383476135342,snp_720
0.00190841153601008,snp_328
0.00190045075673496,snp_384
0.00189148851649086,snp_160
0.00188850663612318,snp_925
0.00188317063534708,snp_117
0.00187610894919415,snp_349
0.00186085311827959,snp_583
0.00185119689385278,snp_291
0.00184718978634237,snp_886
0.00183784205535314,snp_42
0.00183676749141594,snp_133
0.00183651040175158,snp_97
0.00183445965448052,snp_280
0.00183421505729916,snp_570
0.00183247405068205,snp_976
0.00183009922578518,snp_566
0.00182949025355476,snp_34
0.00182710661852187,snp_696
0.0018256455778391,snp_848
0.00181339606605025,snp_56
0.00180626848813408,snp_230
0.00180450728537535,snp_427
0.00179621648861889,snp_64
0.00179600091322938,snp_226
0.00179553815449016,snp_381
0.0017814627569572,snp_77
0.00177939603512227,snp_233
0.00177048383234599,snp_465
0.00176866049200471,snp_129
0.00174305245796344,snp_119
0.00172602024231083,snp_345
0.00171554339693103,snp_954
0.00171065341867374,snp_197
0.00171064746873384,snp_75
0.00170779190940264,snp_1000
0.00170124874938653,snp_817
0.00169693984894265,snp_768
0.00169517012155728,snp_87
0.00168563426689042,snp_38
0.00167355361646954,snp_593
0.00167045051326466,snp_231
0.00166945737909789,snp_240
0.00166135524342951,snp_646
0.00166038534042281,snp_351
0.00165524048586506,snp_272
0.00165448563931119,snp_997
0.00165075765104422,snp_253
0.00164452371172123,snp_938
0.00164422159320093,snp_390
0.00163737519848237,snp_300
0.00163555339243905,snp_446
0.00162743866425827,snp_104
0.00162462531944061,snp_182
0.00162314642166684,snp_781
0.00161280081160851,snp_870
0.00160170140389761,snp_672
0.00160035580186725,snp_21
0.00159683602257489,snp_705
0.0015952812423259,snp_389
0.00159491846490562,snp_504
0.00159282794832956,snp_934
0.0015842794137378,snp_843
0.00158077990433807,snp_571
0.00156574331872965,snp_818
0.00156444306733054,snp_576
0.001561998606851,snp_90
0.00155302171545555,snp_691
0.00155254805855029,snp_753
0.00154340028452438,snp_26
0.00154090999951094,snp_176
0.00154036418994935,snp_106
0.00153957069978928,snp_827
0.00153950413672631,snp_525
0.00153947816349812,snp_426
0.00153940135413157,snp_710
0.00153620080182299,snp_908
0.00153490642217182,snp_378
0.00153363844831381,snp_861
0.0015333402454659,snp_297
0.00152734222452066,snp_33
0.0015171827972159,snp_763
0.00151288028924648,snp_30
0.0015120953293792,snp_689
0.00150765073879613,snp_838
0.00150704538861617,snp_649
0.00150650589051514,snp_175
0.00149523676203395,snp_731
0.00149492311161454,snp_721
0.0014946316689324,snp_107
0.00148835146387335,snp_602
0.00148667927663701,snp_840
0.00147280927004111,snp_188
0.00146898331968118,snp_276
0.00146674819475689,snp_811
0.00146552466479988,snp_93
0.00146371539646958,snp_243
0.00145599293183847,snp_241
0.00145544597436318,snp_510
0.00145407440123177,snp_820
0.00144898665226846,snp_742
0.00144744711934505,snp_398
0.00144688072347548,snp_346
0.00144602552984358,snp_984
0.00144472488681622,snp_899
0.00144172988557649,snp_966
0.00144074938343842,snp_36
0.00143985742990869,snp_310
0.00143758444694912,snp_219
0.00143632596568528,snp_526
0.00143346734347823,snp_814
0.00143096989572333,snp_546
0.00143011143187435,snp_579
0.00142841536432838,snp_112
0.00142767066931345,snp_311
0.00142619288366827,snp_417
0.00142161654331603,snp_204
0.0014190839848514,snp_62
0.00141366285659297,snp_778
0.00141153369064751,snp_572
0.00140940492581633,snp_215
0.00140876744541059,snp_650
0.00140850754823104,snp_360
0.00140834652871482,snp_580
0.00140791455288259,snp_724
0.00140761925405393,snp_105
0.00140383688700832,snp_630
0.00140341019352067,snp_403
0.00140260002542308,snp_707
0.0014015552523221,snp_631
0.00140081007476752,snp_608
0.00139992829618485,snp_565
0.00139937813302351,snp_198
0.00139721049209921,snp_940
0.00139342196548892,snp_885
0.00139227088738788,snp_432
0.00139216361271607,snp_865
0.00138859926232556,snp_313
0.00138557390907491,snp_278
0.00138445009991397,snp_290
0.00138271007445594,snp_823
0.00137695264641695,snp_677
0.00137235149492057,snp_449
0.00136665617501127,snp_422
0.00136566668425206,snp_24
0.00136295068015265,snp_303
0.00136265255228054,snp_929
0.0013618527364166,snp_688
0.00135689580233899,snp_51
0.0013563734450647,snp_299
0.00135404449585555,snp_746
0.00134832113109216,snp_35
0.00134671172071214,snp_829
0.00134242417152448,snp_289
0.00134016848120686,snp_46
0.00133753105834829,snp_847
0.0013311742975809,snp_454
0.00132712137226447,snp_825
0.00132514927464364,snp_519
0.00132397420408126,snp_472
0.0013235860088611,snp_999
0.00132075313243215,snp_725
0.00132005866045479,snp_991
0.00131605180587527,snp_819
0.001313277973316,snp_751
0.00131256252079717,snp_205
0.00130715075806918,snp_115
0.00130401053984308,snp_458
0.00130200212882119,snp_770
0.00129835285228972,snp_512
0.0012974808936809,snp_304
0.0012959664058379,snp_965
0.00129515501877463,snp_511
0.00129477523725748,snp_108
0.00129470483618606,snp_438
0.0012943670077171,snp_774
0.00129286117905121,snp_161
0.00128768652088572,snp_337
0.00128499529866087,snp_488
0.0012834477545052,snp_257
0.00128218775336895,snp_372
0.00128093355315476,snp_660
0.00127984519888243,snp_648
0.00127915875302195,snp_247
0.00127810169743672,snp_50
0.00127715833646049,snp_429
0.00127638671273913,snp_433
0.00127567691342256,snp_269
0.00127258229526857,snp_41
0.00126878992428111,snp_352
0.00126842712168393,snp_854
0.00126512802627665,snp_930
0.00126393335445701,snp_76
0.00126151301578529,snp_765
0.0012604531241667,snp_645
0.00125857245473678,snp_296
0.001258029126292,snp_375
0.00125703057620574,snp_89
0.00125695877601555,snp_28
0.00125520823409711,snp_556
0.00125282037926832,snp_72
0.00125134522110893,snp_923
0.00125077322501228,snp_750
0.00124908892616013,snp_968
0.0012479858109253,snp_831
0.00124582429716924,snp_545
0.00124532850085725,snp_493
0.00124326852345208,snp_535
0.0012391206858269,snp_164
0.00123900905013731,snp_369
0.00123829893760979,snp_146
0.00123813689394204,snp_693
0.00122913365906091,snp_551
0.00122883077132435,snp_491
0.00122477996786393,snp_98
0.00122443891201413,snp_120
0.00122378310756652,snp_358
0.00122343789570321,snp_560
0.00121986262291022,snp_828
0.00121974461804294,snp_615
0.00121813276088015,snp_162
0.00121766959861776,snp_703
0.00121645388846327,snp_516
0.00121632134512319,snp_723
0.00121489061839587,snp_850
0.00121465385058903,snp_288
0.00121346375571062,snp_181
0.00121285590180738,snp_83
0.00121226082238492,snp_431
0.00121099335996077,snp_409
0.0012106684943311,snp_628
0.0012101919866269,snp_531
0.00120998835686495,snp_702
0.00120896553176324,snp_614
0.00120787483982653,snp_132
0.00120700205438068,snp_832
0.00120251239084613,snp_444
0.0011980247515749,snp_977
0.00119772338499907,snp_956
0.00119442334266025,snp_387
0.00119409516986717,snp_292
0.0011939156762445,snp_849
0.00119351780587961,snp_744
0.00119081793099246,snp_130
0.00119056466074402,snp_522
0.00119002598419141,snp_138
0.00118921908168072,snp_452
0.00118910547511299,snp_616
0.00118742891006202,snp_534
0.00118492162468989,snp_462
0.00117909802142892,snp_620
0.00117723849555415,snp_794
0.00117487180438416,snp_795
0.00117453821519973,snp_356
0.00117147473576345,snp_141
0.00116982897801584,snp_305
0.0011688519861418,snp_835
0.00116784283169312,snp_218
0.0011674163090331,snp_993
0.00116721905373558,snp_25
0.0011668142929739,snp_317
0.00116670637351154,snp_78
0.00116667898063376,snp_136
0.00116619808794526,snp_443
0.00116575846604187,snp_383
0.00116440165743469,snp_701
0.00116258697416512,snp_864
0.00116138262428262,snp_793
0.00116028376281312,snp_989
0.00116006484992183,snp_39
0.00115869749212766,snp_771
0.00115234753089217,snp_435
0.00115148130194713,snp_722
0.00115134090400142,snp_980
0.00115116000827137,snp_537
0.00115099149489197,snp_442
0.00115076584384893,snp_63
0.0011498872766139,snp_697
0.0011493802368688,snp_513
0.00114929660474533,snp_65
0.00114811719405994,snp_641
0.00114755402055282,snp_996
0.00114601453580484,snp_400
0.00114571751375692,snp_250
0.00114561716553547,snp_99
0.00114388404892104,snp_316
0.00114357320626333,snp_74
0.00114307829189337,snp_805
0.00114231791279411,snp_339
0.00114146685322739,snp_180
0.00114134714058879,snp_350
0.00114043217455042,snp_855
0.00113934674420977,snp_518
0.00113868160822247,snp_53
0.00113818349276671,snp_370
0.00113816204272592,snp_821
0.0011379849884438,snp_633
0.00113706208899676,snp_983
0.00113434922996333,snp_853
0.00113395407180513,snp_874
0.00113083423704254,snp_613
0.00112900929499917,snp_902
0.00112787529266184,snp_45
0.00112687637107421,snp_367
0.00112619871709343,snp_477
0.00112531949411798,snp_609
0.00112519716159327,snp_979
0.00112185281320775,snp_737
0.00111813844688774,snp_776
0.00111759151690779,snp_156
0.00111498767931735,snp_127
0.00111179992769074,snp_326
0.00111124322149763,snp_148
0.0011086834113568,snp_685
0.00110574822324338,snp_374
0.00110484217849478,snp_935
0.00110320768804199,snp_692
0.00110306792216766,snp_739
0.00110160628685141,snp_135
0.00110024662944616,snp_802
0.00109952001226352,snp_366
0.0010994319247544,snp_274
0.00109865909662905,snp_165
0.00109782662127531,snp_995
0.00109782013916538,snp_195
0.00109500999779994,snp_463
0.00109463434312004,snp_919
0.00109383495880347,snp_591
0.00109317380095639,snp_397
0.00109261084460633,snp_312
0.00109250989349589,snp_944
0.00109200797026827,snp_168
0.00109151594014813,snp_970
0.00109045133281417,snp_530
0.0010901512186566,snp_948
0.00109008113606335,snp_533
0.00108953595841656,snp_596
0.00108777615078731,snp_494
0.00108726328122528,snp_911
0.00108628223892536,snp_193
0.00108623477671357,snp_851
0.00108545792872897,snp_962
0.00108467190945169,snp_873
0.00108254625208989,snp_295
0.00108109715177016,snp_377
0.00108013867486944,snp_910
0.0010799349641216,snp_581
0.00107970719311233,snp_13
0.00107923916366954,snp_177
0.00107890457858704,snp_796
0.0010785664288423,snp_364
0.00107804142964085,snp_741
0.00107795443097961,snp_140
0.00107768942176692,snp_758
0.00107522156156458,snp_498
0.00107405919048724,snp_582
0.00107234440235301,snp_80
0.00107077596048982,snp_904
0.00106957116870855,snp_863
0.00106883806288371,snp_994
0.00106784493550359,snp_782
0.00106770961313538,snp_406
0.00106763949576472,snp_783
0.00106742865515756,snp_293
0.00106689792615416,snp_969
0.00106469198486083,snp_905
0.00106390628606399,snp_598
0.00106335776592663,snp_875
0.00106253496081188,snp_561
0.00106155602902432,snp_909
0.0010608373761533,snp_113
0.00106047253445428,snp_517
0.00105943451575112,snp_728
0.00105940172195864,snp_271
0.00105750401755914,snp_773
0.00105691270431637,snp_60
0.00105621066305927,snp_185
0.00105602595627001,snp_640
0.00105595251154677,snp_943
0.00105586216546537,snp_405
0.00105367134342185,snp_951
0.00105344247547887,snp_363
0.00105305045768357,snp_647
0.00105304516966072,snp_671
0.00105206480594787,snp_394
0.00105175560766064,snp_342
0.00105114913763457,snp_298
0.00105061996979619,snp_682
0.00104966439885108,snp_376
0.00104841658527699,snp_486
0.00104836301245364,snp_759
0.00104825015795594,snp_111
0.00104562869299688,snp_757
0.00104547479872794,snp_82
0.00104512393101814,snp_858
0.00104494091168835,snp_727
0.00104381097170308,snp_489
0.00104341290039675,snp_967
0.00104323742335027,snp_324
0.00104317932961877,snp_632
0.00104256465858443,snp_637
0.00104176163374171,snp_95
0.00104133642061469,snp_439
0.00104124171053001,snp_719
0.00104052217262673,snp_207
0.0010402286549275,snp_833
0.00104008974630995,snp_597
0.00103862413857589,snp_787
0.00103827153228466,snp_878
0.00103660739664123,snp_330
0.00103646767657543,snp_199
0.00103527728014714,snp_213
0.00103411778224925,snp_248
0.0010334348933334,snp_607
0.00103336324223196,snp_658
0.00103103882230136,snp_134
0.00103046086322513,snp_852
0.00103035767273437,snp_57
0.0010285667447999,snp_125
0.00102833896518263,snp_813
0.00102707171698138,snp_975
0.00102706629243239,snp_450
0.00102532296609091,snp_79
0.00102529626418338,snp_260
0.0010247672661544,snp_441
0.00102327049882256,snp_192
0.0010231751960367,snp_395
0.00102298581374111,snp_96
0.00102297658658095,snp_147
0.00102285839384048,snp_122
0.00102148206744138,snp_717
0.00102087962988491,snp_769
0.00102041645742307,snp_69
0.00101925271003115,snp_85
0.00101876066527729,snp_55
0.00101807484655131,snp_928
0.00101805307345369,snp_179
0.00101676653044732,snp_775
0.00101551468246625,snp_440
0.00101512197712315,snp_804
0.00101453535622205,snp_282
0.0010141918100378,snp_392
0.00101394422727957,snp_891
0.00101373986607957,snp_216
0.00101366970035232,snp_353
0.00101362040930685,snp_169
0.00101359394668991,snp_998
0.00101066790402331,snp_528
0.00101034336555371,snp_762
0.00100979255267665,snp_601
0.00100952387705349,snp_54
0.00100908314211951,snp_594
0.00100900830030045,snp_841
0.00100849027571907,snp_373
0.00100796853078159,snp_318
0.00100679408657027,snp_414
0.00100306271064271,snp_564
0.00100294764236982,snp_415
0.00100199611856592,snp_16
0.00100167882583904,snp_659
0.00100076523636192,snp_256
0.000999880007278549,snp_754
0.00099961146979997,snp_887
0.000999406923507815,snp_263
0.000999226542413389,snp_385
0.000998094943900342,snp_704
0.000998002394232362,snp_792
0.000997765362181096,snp_914
0.00099735051743938,snp_806
0.000997116260266102,snp_527
0.000996141628275921,snp_730
0.000995670561227336,snp_11
0.000995398919854483,snp_436
0.000995160765301556,snp_200
0.000994522467951234,snp_437
0.000993623379716469,snp_698
0.000992386949866029,snp_286
0.000992166414365319,snp_52
0.000991772471375002,snp_779
0.000991613359573477,snp_232
0.000991501183429753,snp_657
0.000990838365417283,snp_171
0.000990250076535733,snp_595
0.000989496120912438,snp_524
0.000988268551488719,snp_506
0.000987886405277398,snp_577
0.000987249202138263,snp_503
0.000986856303424129,snp_459
0.000986839107488965,snp_812
0.000985843590797003,snp_807
0.000985644130215091,snp_917
0.000985487888619389,snp_889
0.00098480042142811,snp_49
0.000984439920190205,snp_332
0.000984311883290263,snp_514
0.000983869899532818,snp_220
0.00098273989888521,snp_638
0.000982259171610288,snp_749
0.000981497912267595,snp_223
0.000981167162306203,snp_347
0.00098062040987381,snp_635
0.000980529330202072,snp_187
0.000979712384450174,snp_949
0.000978621202934103,snp_642
0.000978524509372536,snp_212
0.000977849741635336,snp_468
0.000976379936178629,snp_306
0.000976376182936977,snp_265
0.000976326491328089,snp_502
0.000976210943590696,snp_209
0.000976181885773974,snp_81
0.000974903532634924,snp_17
0.000974099988402177,snp_190
0.000974071376572667,snp_684
0.000973983931787571,snp_189
0.00097314590885126,snp_898
0.000972906058012632,snp_585
0.00097290405646236,snp_764
0.000972547807252825,snp_623
0.000971987664146909,snp_44
0.000971897881042401,snp_497
0.000971651739894054,snp_982
0.000971613318321309,snp_246
0.000971578989688032,snp_568
0.000970541331272166,snp_822
0.000970017797561598,snp_476
0.000969653078907195,snp_338
0.000968906298871631,snp_987
0.000968002419757936,snp_222
0.000967308145962523,snp_224
0.000966593403574399,snp_254
0.000966444484334664,snp_279
0.000966361288545265,snp_91
0.000966274453630396,snp_499
0.000964655656594437,snp_12
0.000964524106799347,snp_881
0.000963890554752675,snp_421
0.00096352278187955,snp_158
0.000963401957816774,snp_816
0.000963095061793129,snp_789
0.00096296190205658,snp_277
0.00096266602027704,snp_281
0.000962555036483102,snp_695
0.000962289145425268,snp_500
0.000961732536156829,snp_856
0.000961572321085097,snp_273
0.000961444221067933,snp_877
0.000961294797303251,snp_610
0.000960432002022784,snp_150
0.000959366988662648,snp_19
0.000958737032939563,snp_501
0.000958450217458274,snp_505
0.000958409644666207,snp_932
0.000957968853804625,snp_481
0.00095660140498629,snp_803
0.000955826706572154,snp_663
0.000955582956943227,snp_738
0.000955413244326277,snp_718
0.000954929940093071,snp_883
0.000954783704420501,snp_653
0.000954685952969073,snp_961
0.000954137238150531,snp_221
0.000953097948873584,snp_603
0.000952705598330737,snp_906
0.000952666314921755,snp_846
0.000951273315709624,snp_797
0.000951225363819663,snp_428
0.000950793970127955,snp_401
0.000950760920038687,snp_229
0.000950456736881504,snp_404
0.000950058846292356,snp_252
0.00094994206369945,snp_988
0.000949855435076441,snp_621
0.000949780010073157,snp_939
0.000949143475340226,snp_208
0.000949120340263787,snp_639
0.000948410943102115,snp_681
0.000948366100389367,snp_978
0.000948337311365275,snp_950
0.000948336823259723,snp_121
0.000947765403570377,snp_900
0.000947558421529937,snp_86
0.000947499525178415,snp_61
0.000947137217030329,snp_937
0.000947023926105883,snp_536
0.00094639046906751,snp_801
0.00094619736521418,snp_563
0.000945771873831884,snp_258
0.000945770511435751,snp_922
0.000944712679506248,snp_618
0.000944570070611702,snp_868
0.000944172003912373,snp_636
0.000944027293447592,snp_627
0.00094354626936223,snp_67
0.000943478183753532,snp_15
0.000942863466568405,snp_971
0.000942832430646385,snp_31
0.000942770903350063,snp_985
0.000942686216419646,snp_918
0.000942418543522986,snp_629
0.000942398095724701,snp_973
0.000942323534294535,snp_484
0.000941604911826682,snp_319
0.000941242255382823,snp_109
0.00094044239496529,snp_184
0.000940365090708473,snp_680
0.000939630639587799,snp_425
0.000939369850295007,snp_137
0.000939266835728922,snp_32
0.000938858748755497,snp_173
0.000938117889604288,snp_826
0.000938107745534822,snp_552
0.000938059332549917,snp_473
0.000937564090168174,snp_159
0.000937453659776793,snp_266
0.000937403955241087,snp_379
0.000937350431870144,snp_142
0.00093727519283273,snp_283
0.000936889884361741,snp_538
0.000936732385817566,snp_329
0.000936694653427327,snp_227
0.000936090665533241,snp_834
0.000935754155510635,snp_675
0.000935715508661553,snp_508
0.000935682253185405,snp_170
0.000935312395917154,snp_314
0.000934675908171096,snp_172
0.000934666570204848,snp_605
0.000934235699911781,snp_926
0.000934052142274182,snp_912
0.000933868493696858,snp_323
0.000933477841520409,snp_424
0.000933422725722317,snp_357
0.000933155716553435,snp_986
0.000932378565236047,snp_871
0.000932128265581568,snp_382
0.000930990116217446,snp_784
0.000930908844961868,snp_464
0.000929887892994758,snp_183
0.000929194352554275,snp_325
0.00092880019962932,snp_924
0.000928724541846086,snp_612
0.000928664622086603,snp_327
0.000928497445783803,snp_761
0.000928165756063103,snp_413
0.000927887856926913,snp_284
0.000927797089862954,snp_343
0.00092771524740768,snp_320
0.000927624527027812,snp_955
0.00092717487998164,snp_655
0.000927154034313846,snp_879
0.00092700423984407,snp_931
0.000926999474612035,snp_194
0.000926943963496517,snp_599
0.00092682720275596,snp_419
0.000926793897046994,snp_456
0.000926466214113935,snp_936
0.000926318360926126,snp_520
0.000926228799506717,snp_335
0.000926101369678744,snp_652
0.00092585977838141,snp_584
0.0009256824102664,snp_946
0.000925626668468134,snp_626
0.000925252994743238,snp_643
0.00092523066063628,snp_496
0.000925121106385323,snp_837
0.000925109530901385,snp_927
0.000924972628762567,snp_14
0.000924812458402707,snp_869
0.000924808921266187,snp_163
0.000924785839429782,snp_309
0.000924777062086298,snp_665
0.00092476765623113,snp_959
0.000924634342762534,snp_862
0.000924376170489484,snp_469
0.000924364562906194,snp_451
0.000924086193857883,snp_578
0.000923918366904612,snp_734
0.000923834482714456,snp_777
0.0009237224255673,snp_867
0.000923714730272583,snp_27
0.000923528425385529,snp_103
0.000923518201855464,snp_408
0.000923382146938074,snp_529
0.000923231517699054,snp_262
0.000923229841485161,snp_661
0.000923224658457596,snp_196
0.000923085757540854,snp_872
0.000922768703450707,snp_678
0.00092272407994478,snp_674
0.000922693812849267,snp_167
0.000922466731792131,snp_478
0.000922443891115936,snp_152
0.000922379527360432,snp_554
0.00092232918466171,snp_743
0.000922299526202403,snp_974
0.000922232961979722,snp_307
0.00092212881384713,snp_559
0.000922115073279907,snp_622
0.000922077554029826,snp_892
0.000921950163188601,snp_126
0.000921851445903166,snp_228
0.000921784955559724,snp_830
0.000921622389732248,snp_294
0.000921587433567922,snp_981
0.000921528093219508,snp_800
0.000921516105597388,snp_844
0.000921456134445566,snp_752
0.000921405839264451,snp_128
0.000921374216453146,snp_287
0.000921325353069822,snp_662
0.000921193540209113,snp_839
0.000921171074325256,snp_94
0.000921140701621258,snp_412
0.000921037355840422,snp_656
0.00092085349128456,snp_916
0.000920850450798868,snp_302
0.000920813296314853,snp_29
0.000920792703298761,snp_941
0.00092053726312012,snp_354
0.000920478923066633,snp_264
0.000920446341217833,snp_960
0.000920359972460299,snp_47
0.000920291971662506,snp_217
0.000920107281786312,snp_733
0.000920011529308997,snp_482
0.000919881056503639,snp_124
0.000919878289505249,snp_553
0.000919779676637511,snp_857
0.000919678201133724,snp_625
0.000919601899899628,snp_555
0.000919555566721683,snp_611
0.000919528032104443,snp_475
0.000919518408991139,snp_48
0.000919279010500962,snp_654
0.000919244290912952,snp_37
0.000919169304306515,snp_676
0.000919092751491835,snp_589
0.000919034410399073,snp_942
0.000918895321690881,snp_466
0.000918880888482408,snp_234
0.00091887024610894,snp_644
0.000918832813491085,snp_73
0.000918796998795459,snp_341
0.000918781235817741,snp_947
0.000918743385209068,snp_901
0.000918711464573739,snp_690
0.000918708640592034,snp_203
0.000918633419431712,snp_509
0.000918584681142411,snp_798
0.000918561057895241,snp_515
0.000918480771422171,snp_990
0.000918436031671685,snp_88
0.00091841660214214,snp_619
0.000918360266886649,snp_845
0.000918320133714838,snp_285
0.000918313258876646,snp_810
0.000918310948641963,snp_933
0.000918290438778274,snp_270
0.000918215330064746,snp_20
0.000918202833961256,snp_402
0.000918114470760362,snp_542
0.000918096201393739,snp_760
0.00091804582055802,snp_972
0.000918004748418818,snp_368
0.000917980736454138,snp_149
0.000917978831578569,snp_116
0.000917974390089713,snp_735
0.000917966232252723,snp_736
0.000917936884876509,snp_275
0.000917911105457624,snp_59
0.000917906371441365,snp_416
0.000917874265213823,snp_166
0.000917874097463055,snp_235
0.0009178630784313,snp_726
0.000917825487722012,snp_448
0.000917822203011306,snp_679
